图瓦卢	中高等收入国家	0.006636557	0.001037801	0.001007551	0.001357166	0.002234256	0.002033387	0.001804506	0.002025602	0.002100243	0.003187385	0.002885665	0.003494772	0.004022692	0	0	0	0	0	0	0	0
科索沃	中高等收入国家	0	0	0	0	0	0	0	0	0	6.291387139	6.824826341	6.485483229	6.875	7.056404985	7.767299774	7.649794075	6.943304116	7.369935798	7.908947131	8.993859235	9.277866099
南非	中高等收入国家	233.0763565	238.2691144	213.5273893	204.365934	303.1263632	383.8816044	419.0948689	398.3888356	430.0550714	413.6166659	403.1981307	489.9456373	499.5014529	464.3990792	425.5558975	422.7104808	381.8331543	356.4043294	419.8611873	432.9298242	414.0050109
阿鲁巴	高收入国家	0.620111732	0.734804469	0.740391061	0.745977654	0.751564246	0.757150838	0.76273743	0.768324022	0.773910615	0.779497207	0.785083799	0	0	0	0	0	0	0	0	0	0
阿拉伯联合酋长国	高收入国家	72.26412526	94.65486726	137.5466304	143.4581348	152.4792376	170.1810756	191.5997277	214.4969367	232.7842069	271.3165419	233.1463581	230.3689585	270.1211709	287.2430225	293.7644656	312.9773585	316.3512594	320.7842069	353.0030731	368.7413018	367.271286
安提瓜和巴布达	高收入国家	0.129407407	0.134814815	0.139296296	0.148	0.163111111	0.170666667	0.183259259	0.210444444	0.222444444	0.21762963	0.253185185	0.247703704	0.255555556	0.253185185	0.32362963	0.344296296	0.35862963	0.391814815	0.36562963	0.397407407	0.380518519
奥地利	高收入国家	388.5656297	358.4701493	361.9392394	378.2501412	456.7422122	521.6614105	550.042532	598.8648852	705.6167534	749.4636004	654.7617394	645.7804912	715.4704125	683.9908475	709.4297101	731.9462682	637.2549095	674.3422696	700.8814599	767.9955936	739.5646025
百慕大	高收入国家	0	0	0.77586	0.84077	0.71565	0.78134	0.8021	0	0	0	0	0.56755	0.44426	0.38139	0.33436	0.30792	0.34216	0.29743	0.33116	0.3521	0.38297
加拿大	高收入国家	1158.477485	1267.934819	1185.233729	1194.908558	1313.15395	1467.709454	1569.004786	1660.075811	1748.328833	1647.956888	1383.037355	1621.73512	1785.327707	1832.053824	1770.608527	1702.12707	1552.683314	1516.993812	1597.243813	0	0
智利	高收入国家	122.5830094	131.4279679	124.4395433	122.617422	128.8331406	158.2629674	175.731369	199.4854405	207.5579835	200.204881	193.6908123	235.4200516	277.7680563	288.6380724	309.4391207	294.9042497	284.4387115	274.8770684	288.0141347	313.6695466	283.2888129
开曼群岛	高收入国家	0	0	0	0	0	0	0	0.328522741	0.368287532	0.380116405	0.352295692	0.315175807	0.315911436	0.335719429	0.349771991	0.377111484	0.391308052	0.422061682	0.438699148	0.492694108	0
德国	高收入国家	4387.225655	3992.380689	3954.541387	4093.78882	4952.21219	5627.886764	5711.453799	6181.809058	7134.683822	7478.541087	6008.432898	6689.191136	7576.061998	7109.874718	7437.564508	7854.99345	6829.233959	7164.50036	7507.177553	7965.874134	7541.966941
法罗群岛	高收入国家	0.810326539	0.694040653	0.877829577	0.917197614	1.015832536	1.105306204	1.024362587	1.136409498	1.227473961	1.289107707	1.285231957	1.272381359	1.371095423	1.382995252	1.419974004	1.818262806	1.60971477	1.28585647	1.684108498	1.581572863	1.977239332
克罗地亚	高收入国家	37.7223989	36.37196582	38.04536836	41.22003142	51.95848164	63.03936437	65.45394064	70.17326282	84.09749287	95.62192483	83.75785163	78.44364675	85.96242451	77.48075018	74.40559444	74.3694673	64.08625456	67.47820504	71.76058689	76.65441384	72.88361013
马恩岛	高收入国家	0	0	0	0	0	0	0	0	0	0	0	0	0	2.402448657	2.239237142	2.046437387	1.898762414	1.650202538	1.452290862	1.618118746	0
爱尔兰	高收入国家	232.634072	231.0961765	275.8600268	342.2998965	383.8001467	409.9032282	414.9563114	430.8694267	484.7901588	481.692515	480.1729091	432.1518065	501.6239726	453.9063142	468.9245229	517.9250639	1017.308627	996.1837014	1075.517944	1270.998681	1277.612923
冰岛	高收入国家	10.75368637	10.53402272	11.06491204	10.90189763	12.63597544	14.6461348	14.75653388	15.94900356	17.13646273	19.86405235	14.30310252	17.8353029	20.11888801	17.31214631	18.8306707	20.47889884	18.73793376	19.36841103	22.00364861	22.64978658	21.43265085
以色列	高收入国家	192.7756432	222.1397101	200.5996647	179.7833024	190.3227268	198.4951896	216.4831785	240.4899098	284.4207225	330.1438406	295.3736643	335.2207463	366.2114049	365.5933273	381.5157352	393.0091408	390.8690982	386.0689577	406.8417115	407.1934469	429.0622069
意大利	高收入国家	2232.50586	2010.080155	2000.559284	2135.586298	2539.17833	2866.445245	2888.227832	3039.800527	3526.617848	3711.09272	3005.01945	3036.563577	3257.846507	2890.523571	2972.149917	3017.657221	2642.845135	2774.498382	2918.570573	3138.935057	2984.267161
卢森堡	高收入国家	21.22266141	20.47568638	19.43320805	20.23873518	26.00919865	29.30562453	29.60016167	30.29769163	41.32673145	38.82740589	24.55547374	27.89200821	29.6546246	27.01689949	30.16285341	26.12777885	26.7613821	32.26645636	32.06199311	36.45959266	32.35511945
拉脱维亚	高收入国家	10.20581312	10.82982619	11.37578912	12.94361073	14.54853032	17.69037336	19.38686994	22.77386506	31.11787717	34.43243678	25.66840423	28.45400124	33.29576017	32.69304791	33.9297729	32.91763065	28.5273935	28.53174529	31.8098851	36.32947962	35.42961066
荷兰	高收入国家	609.2797784	556.0807076	565.8881432	591.5113872	704.7968397	806.121182	842.7931849	874.796136	1017.382973	1086.245789	911.7810503	886.2783576	976.6940555	900.6498303	902.1864386	923.1148023	826.6207421	850.2103251	919.3513308	1010.17914	980.6820601
挪威	高收入国家	164.3206996	151.4906042	155.050769	173.9459906	202.4759188	225.6215879	251.8960031	286.7961892	332.231264	357.7907801	283.7205604	308.3683993	336.4749565	337.0107434	345.9489362	339.2769109	265.1929317	242.027381	254.9873061	262.0399631	256.0238636
帕劳	高收入国家	0	0.040712	0.052116	0.074124	0.028943	0.014408	0.0152	0.014519	0.014367	0.018168	0.015945	0.014912	0.016867	0.020871	0.023145	0.024259	0.026465	0.028068	0.028043	0.028806	0
波兰	高收入国家	285.629301	276.4593544	277.635018	284.8382353	338.0036512	419.1272966	490.112811	561.8297242	700.2384479	858.9531795	718.0731387	736.0295825	829.4653706	801.1361892	814.7092324	897.0898716	835.0523942	849.3278888	885.4655624	982.5769849	991.4582452
新加坡	高收入国家	197.1663717	248.462877	210.0725568	228.9165643	241.8229824	311.9689978	346.0616438	395.0298949	431.0516887	398.5631493	393.6122379	498.1760176	547.040865	564.1129871	542.5157836	566.7248047	557.1588595	559.7213174	639.1845898	784.1244069	728.3440844
斯洛文尼亚	高收入国家	49.97394858	43.94737409	45.78140178	50.59961097	64.2908018	73.78527653	74.61714961	80.82125204	97.81335888	106.669606	86.26480967	84.18116012	93.81870732	87.24711327	92.73735444	97.98001647	85.91914825	90.22042117	99.71596479	109.9186238	111.9333792
圣马丁(荷属)	高收入国家	0	0	0	0	0	0	0	0	0	0	0	0	0.14301676	0.11396648	0.096089385	0.097765363	0.096648045	0.087709497	0.077653631	0	0
塞舌尔	高收入国家	0.942255498	1.1811754	1.117883056	1.273722628	1.153924491	0.642735273	0.803598364	0.911029223	0.989499634	0.898902001	0.663016995	0.779056829	0.778863177	0.893445738	0.958312696	0.87311613	0.8243052	0.820907385	0.904159407	1.069829565	0.979370791
乌拉圭	高收入国家	32.1994841	28.57166501	26.48794859	17.7974717	17.91294891	20.39620151	25.78812726	28.47517081	32.15475881	45.38802299	46.91704023	54.49815043	61.07251313	62.40494604	64.81599797	69.5034202	70.54935684	62.73402963	64.7562386	69.94029374	63.92567083
美国	高收入国家	14882.56019	15498.34603	14732.45581	14704.47377	15257.89278	16097.9276	16938.60366	17950.86802	18473.04576	18031.62351	16950.72536	17889.54408	18576.82037	19197.02813	19817.53561	20423.39457	21217.85039	20940.7221	21749.38772	23080.55081	23418.47481
